id,word,full_def,short_def,example_sentence,hint_level
0,Manege,,ring   arena,,1
0,mang,,among,,1
0,Mangan,,manganese,,1
0,Manganerz,,manganese ore,,1
0,Mangansäure,,manganic acid,,1
0,Mangel,,defect,,1
0,Mangelberuf,,understaffed profession,,1
0,Mangelerscheinung,,deficiency symptom,,1
0,mangels,,mit Gen.in the absence of,,1
0,Mango,,mango,,1
0,Mangold,,chard,,1
0,Mangrove,,mangrove forest,,1
0,Mangroven·baum,,mangrove,,1
0,Mangroven·küste,,mangrove coastline,,1
0,Manichäismus,,Manichaeism no art.,,1
0,Manie,,mania,,1
0,Manier,,mannerism,,1
0,manieriert ,,in a mannered fashion,,1
0,manifest,,demonstrate,,1
0,Manif,,manifesto,,1
0,Manifestant,,demonstrator,,1
0,Manifestation,,demonstration,,1
0,Maniküre,,manicurist,,1
0,Manik,,manicure set,,1
0,manik,,manicure,,1
0,Manilafaser,,Manila,,1
0,Maniok,,manioc,,1
0,Manipulant,,manipulator,,1
0,Manipulation,,manipulation,,1
0,manipulativ ,,by manipulation,,1
0,Manipulator,,sleight-of-hand performer   conjuror,,1
0,Manipulat,,s. auch Manipulator,,1
0,manipul,,manipulable,,1
0,Manipul,,manipulation,,1
0,manipulieren,,manipulate,,1
0,manisch ,,maniacally,,1
0,Manitu,,manitou,,1
0,Manko,,deficit,,1
0,Mann,,husband,,1
0,Manna,,manna,,1
0,Männchen,,male   male,,1
0,Männe,,hubby,,1
0,Männeken,,little chap,,1
0,Mannequin,,mannequin,,1
0,Männerarbeit,,a man's work,,1
0,Männerbekanntschaft,,male or gentleman friend,,1
0,Männerberuf,,all-male profession   male-dominated profession,,1
0,Männerbund,,male society,,1
0,Männerchor,,male voice choir,,1
0,Männerdomäne,,male preserve,,1
0,Männerduft,,"fragrance for men, men's fragrance",,1
0,männerfeindlich,,in an anti-male way,,1
0,Männerfreundschaft,,friendship between men,,1
0,Männergesangverein,,male choral society,,1
0,Männergesellschaft,,male-dominated society,,1
0,Männergeschichten,,affairs with men,,1
0,Männerhaus,,men's house,,1
0,Männerherz,,man's heart,,1
0,Männerkleider,,men's clothes,,1
0,männermordend,,man-eating,,1
0,Männerstation,,men's ward,,1
0,Männerstimme,,man's voice,,1
0,Männertreu,,speedwell,,1
0,Männerüberschuss,,surplus of men,,1
0,Männerwelt,,men pl.,,1
0,Männerwirtschaft,,male housekeeping no art.,,1
0,Männerwohnheim,,men's hostel,,1
0,Mannesalter,,manhood no art.,,1
0,Mannesjahre,,manhood sing.,,1
0,Manneskraft,,virility,,1
0,Mannestugend,,manly virtue,,1
0,Manneswort,,word as a gentleman,,1
0,Manneswürde,,honour as a gentleman,,1
0,Manneszucht,,manly self-control or discipline,,1
0,Männin,,woman   spouse,,1
0,Mannomann,,"boy, oh boy!",,1
0,Mannschaftsauf·stellung,,selection of the team,,1
0,Mannschaftsdienst·grad,,non-commissioned rank,,1
0,Mannschaftsführer,,team captain,,1
0,Mannschaftsgeist,,team spirit,,1
0,Mannschaftskampf,,team contest or event,,1
0,Mannschaftskapitän,,team captain,,1
0,Mannschaftsmeisterschaft,,team championship,,1
0,Mannschaftsraum,,crew's quarters pl.,,1
0,Mannschaftsspiel,,team play,,1
0,Mannschaftssport,,team sport,,1
0,Mannschaftsstärke,,personnel,,1
0,Mannschaftswagen,,personnel carrier,,1
0,Mannschaftswertung,,team placings pl. or classification,,1
0,mannshoch,,as tall as a man postpos.,,1
0,Mannsleute,,menfolk,,1
0,Mannsperson,,male personage,,1
0,mannstoll,,man-mad,,1
0,Mannstollheit,,nymphomania no art.,,1
0,Mannsvolk,,menfolk pl.,,1
0,Manometer,,manometer,,1
0,Manöver,,(Bewegung,,1
0,Manövergelände,,manoeuvre area,,1
0,Manöverkritik,,exercise evaluation,,1
0,Manöverschaden,,damage no pl. caused by manoeuvres/an exercise,,1
0,manövr,,manoeuvre,,1
0,manövrierfähig,,manoeuvrable,,1
0,Manövrierfähigkeit,,manoeuvrability,,1
0,manövrierunfähig,,unmanoeuvrable,,1
0,Mansarde,,attic   attic room,,1
0,Mansardendach,,mansard roof,,1
0,Mansardenfenster,,mansard dormer window,,1
0,Mansardenwohnung,,attic flat  or   apartment,,1
0,Mansch,,cuff link,,1
0,Manschette,,sealing ring,,1
0,Mantel,,s. auch Manteltarifvertrag,,1
0,Mäntelchen,,little coat    coat,,1
0,Mantelfutter,,coat lining,,1
0,Mantelkleid,,coat dress,,1
0,Mantelpavian,,hamadryas baboon,,1
0,Mantelsack,,saddlebag,,1
0,Manteltarifvertrag,,framework collective agreement,,1
0,Manteltiere,,tunicates,,1
0,Mantisse,,mantissa,,1
0,Mantra,,mantra,,1
0,Mantsch,,s. auch Mansch,,1
0,Manual,,keyboard,,1
0,manuell,,manually,,1
0,Manufaktur,,hand-made or handcrafted article,,1
0,Manus,,notes pl.,,1
0,Maoismus,,Maoism no art.,,1
0,Mao,,Maoist,,1
0,mao,,on Maoist lines,,1
0,Mäppchen,,pencil case,,1
0,Mappe,,briefcase   schoolbag,,1
0,Mär,,fable,,1
0,Marabu,,marabou,,1
0,Marathonlauf,,marathon,,1
0,Marathonläufer,,marathon runner,,1
0,Marathonsitzung,,marathon session,,1
0,Märchen,,story,,1
0,Märchenbuch,,book of fairy stories,,1
0,Märchendichtung,,fairy tale literature,,1
0,Märchenerzähler,,teller of fairy stories,,1
0,Märchenfigur,,fairy tale figure,,1
0,Märchenfilm,,film of a fairy story,,1
0,Märchenonkel,,story-hour presenter,,1
0,Märchenprinz,,fairy tale prince,,1
0,Märchenprinzessin,,fairy tale princess,,1
0,Märchenschloss,,fairy tale castle,,1
0,Märchenstunde,,story hour,,1
0,Märchentante,,story-hour presenter,,1
0,Marder,,marten,,1
0,Mare,,mare,,1
0,Margarete,,Margaret,,1
0,Margarine,,margarine,,1
0,Marge,,margin   difference in price   increase in price,,1
0,Margerite,,ox-eye daisy   marguerite,,1
0,marginal ,,marginally,,1
0,Marginalie,,marginal note,,1
0,marginalisieren,,marginalize,,1
0,Marginalis,,marginalization,,1
0,marianisch,,Marian,,1
0,Marianne,,Marianne      France,,1
0,Marie,,dough,,1
0,Marienaltar,,Lady altar,,1
0,Marienbild,,madonna,,1
0,Mariendichtung,,Marian literature,,1
0,Marienkäfer,,ladybird,,1
0,Marienkult,,Marian cult,,1
0,Marienleben,,life of our Lady,,1
0,Marienlegende,,legend of the Virgin Mary,,1
0,Marienverehrung,,worship of the Virgin Mary,,1
0,Marihuana,,marijuana,,1
0,Marille,,apricot,,1
0,marin,,marinade,,1
0,Marinade,,marinaded fish,,1
0,Marine,,navy,,1
0,marineblau,,navy,,1
0,Marineflieger,,naval airman,,1
0,Marineinfanterie,,marines pl.,,1
0,Marineinfanterist,,marine,,1
0,Marineluft·waffe,,Fleet Air Arm,,1
0,Marinemaler,,marine painter,,1
0,Mar,,chestnut boletus,,1
0,Marineschule,,naval academy,,1
0,Marinesoldat,,marine,,1
0,Marinestütz·punkt,,naval base,,1
0,Marinetruppen,,marines,,1
0,Marineuniform,,naval uniform,,1
0,Marionette,,puppet,,1
0,Marionettenregierung,,puppet government,,1
0,Marionettenspieler,,puppet master,,1
0,Marionettenspielerin,,puppeteer,,1
0,Marionettentheater,,puppet theatre,,1
0,maritim,,maritime,,1
0,Mark,,marking,,1
0,markant,,striking,,1
0,Märke,,monogram,,1
0,Markenartikel,,proprietary or   branded article,,1
0,markenbewusst,,with brand awareness,,1
0,Markenbewusstsein,,brand awareness,,1
0,Markenbutter,,best butter,,1
0,Markenerzeugnis,,proprietary or   branded product,,1
0,Markenimage,,brand image,,1
0,Markenname,,brand name,,1
0,Markenpiraterie,,brand piracy,,1
0,Markenprodukt,,branded product,,1
0,Markenschutz,,protection of trade marks,,1
0,Markentreue,,brand loyalty,,1
0,Markenzeichen,,trade mark,,1
0,Marketender,,sutler,,1
0,Market,,troops' personal supplies pl.,,1
0,Marketing,,marketing,,1
0,Markgraf,,margrave,,1
0,Markgräfin,,margravine,,1
0,markgräflich,,margrave's,,1
0,mark,,sham,,1
0,Markierungsfähnchen,,course marker,,1
0,Markierungslinie,,line,,1
0,Markise,,awning,,1
0,Markklößchen,,bone-marrow dumpling,,1
0,Markknochen,,marrowbone,,1
0,Markscheide,,boundary,,1
0,Markstein,,milestone,,1
0,Markt,,market,,1
0,Marktabsprache,,marketing agreement,,1
0,Marktanalyse,,market analysis,,1
0,Marktanteil,,share of the market,,1
0,marktbeherrschend,,market-dominating attrib.,,1
0,marktbewusst,,with a knowledge of products and prices,,1
0,marktfähig,,marketable,,1
0,Marktflecken,,small market town,,1
0,Marktforschung,,market research no def. art.,,1
0,Marktfrau,,market woman,,1
0,marktgängig,,"with a ready sale postpos., not pred.",,1
0,marktgerecht,,in accordance with market conditions,,1
0,Markthalle,,covered market,,1
0,Marktlage,,market situation,,1
0,Marktleiter,,supermarket manager,,1
0,Marktlücke,,gap in the market,,1
0,Marktmacht,,market power,,1
0,Marktordnung,,market regulations pl.,,1
0,Marktplatz,,market place or square,,1
0,Marktrecht,,right to hold a market,,1
0,marktreif,,market-ready,,1
0,Marktreife,,market-readiness,,1
0,Marktschreier,,barker,,1
0,marktschreierisch,,vociferously,,1
0,Marktsegment,,market segment,,1
0,Marktstand,,market stall,,1
0,Markttag,,market day,,1
0,marktüblich,,customary  postpos.,,1
0,Marktweib,,market woman,,1
0,Marktwert,,market value,,1
0,marktwirtschaftlich,,on market economy lines,,1
0,Markusevangelium,,St Mark's Gospel,,1
0,Marmarameer,,Sea of Marmara,,1
0,Marmelade,,jam   marmalade,,1
0,Marmeladen·brot,,bread and jam   jam sandwich,,1
0,Marmeladen·glas,,jam jar,,1
0,Marmor,,marbling,,1
0,Marmorbild,,marble statue,,1
0,Marmorblock,,block of marble,,1
0,Marmorbruch,,marble quarry,,1
0,Marmorbüste,,marble bust,,1
0,mar,,clapped-out,,1
0,Marodeur,,looter,,1
0,Marokkaner,,Moroccan,,1
0,marokk,,Moroccan,,1
0,Marokko,,Morocco,,1
0,Marone,,s. auch Maronenpilz,,1
0,Maronit,,Maronite,,1
0,Marotte,,fad,,1
0,Marquis,,marquis,,1
0,Marquise,,marquise,,1
0,Mars,,Mars no def. art.,,1
0,Marsala,,Marsala,,1
0,marsch,,march,,1
0,Marschall,,marshal,,1
0,Marschbefehl,,marching orders pl.,,1
0,marschbereit,,ready to march or move pred.,,1
0,Marschboden,,marshy soil,,1
0,Marschflug·körper,,cruise missile,,1
0,Marschgepäck,,marching pack,,1
0,Marschkolonne,,marching column,,1
0,Marschland,,marshland,,1
0,Marschlied,,marching song,,1
0,Marschmusik,,march music,,1
0,Marschordnung,,marching order,,1
0,Marschpause,,halt,,1
0,Marschrichtung,,direction of march,,1
0,Marschroute,,route,,1
0,Marschsäule,,column of marchers,,1
0,Marschtempo,,marching pace   march tempo   in march tempo,,1
0,Marschverpflegung,,marching rations pl.,,1
0,Marseillaise,,Marseillaise,,1
0,Marseille,,Marseilles,,1
0,Marshallplan,,Marshall Plan,,1
0,Marsmensch,,Martian,,1
0,Marssegel,,main topsail,,1
0,Marssonde,,Mars probe,,1
0,Marstall,,stables pl.,,1
0,Marter,,torture      torment,,1
0,Marterl,,wayside shrine,,1
0,Marterpfahl,,stake,,1
0,Martertod,,death by torture   death of a martyr,,1
0,martialisch ,,in a warlike manner   threateningly,,1
0,Martin-Horn ,,▶ Martinshorns. auch Martinshorn,,1
0,Martinsgans,,Martinmas goose,,1
0,Martinshorn,,siren,,1
0,Martinstag,,St Martin's Day,,1
0,Märtyrer,,martyr,,1
0,Märtyrerkrone,,martyr's crown,,1
0,Märtyrertod,,death of a martyr,,1
0,Märtyrin,,s. auch Märtyrer,,1
0,Martyrium,,martyrdom,,1
0,Marxismus,,Marxism no art.,,1
0,Marx,,Marxist,,1
0,marx,,from a Marxist-Leninist point of view,,1
0,März,,Marchs. auch April,,1
0,Märzen·becher,,daffodil,,1
0,Märzen·bier,,kind of dark bock beer,,1
0,Marzipan ,,marzipan,,1
0,Marzipankartoffel,,marzipan ball,,1
0,Marzipanschwein,,marzipan pig,,1
0,Mascara,,mascara brush/pencil,,1
0,Masche,,bow,,1
0,Maschendraht,,wire netting,,1
0,Maschendraht·zaun,,wire-netting fence,,1
0,Maschenprobe,,tension check,,1
0,Maschine,,great hulk of a woman,,1
0,masch,,s. auch Maschine,,1
0,maschinell,,mechanically,,1
0,Maschinenbau,,mechanical engineering no art.,,1
0,Maschinenbauer,,machine builder,,1
0,Maschinenbau·ingenieur,,mechanical engineer,,1
0,Maschinenfabrik,,engineering works sing. or pl.,,1
0,maschinengeschrieben,,s. auch maschinegeschrieben,,1
0,Maschinengewehr,,machine gun,,1
0,Maschinenhalle,,machine shop,,1
0,Maschinenhaus,,power house   engine room,,1
0,Maschinenkraft,,mechanical power,,1
0,maschinenlesbar,,in machine-readable form,,1
0,Maschinenpark,,plant,,1
0,Maschinenpistole,,sub-machine gun,,1
0,Maschinenraum,,engine room,,1
0,Maschinensatz,,machine composition,,1
0,Maschinenschaden,,engine trouble no indef. art.,,1
0,Maschinenschlosser,,fitter,,1
0,Maschinenschreiben,,typing,,1
0,Maschinenschreiber,,typist,,1
0,Maschinenschrift,,typing   typeface,,1
0,maschinenschriftlich,,typewritten,,1
0,Maschinenstürmer,,machine breaker,,1
0,Maschinenstürmerei,,machine breaking,,1
0,Maschinenstürmerin,,s. auch Maschinenstürmer,,1
0,Maschinenzeitalter,,machine age,,1
0,Maschinerie,,machinery,,1
0,Maschin,,engineer,,1
0,Maser,,figure,,1
0,Maske,,masker,,1
0,Maskenball,,masked ball,,1
0,Maskenbildner,,make-up artist,,1
0,Maskerade,,masquerade   fancy-dress ball,,1
0,mask,,dress up,,1
0,Mask,,masking,,1
0,Maskottchen,,mascot,,1
0,maskulin,,in a masculine way,,1
0,Maskulinum,,masculine noun,,1
0,Masochismus,,masochism no art.,,1
0,Masochist,,masochist,,1
0,masoch,,masochistically,,1
0,Maß,,"measure, degree",,1
0,Massage,,massage,,1
0,Massagegerät,,massager,,1
0,Massageinstitut,,massage parlour,,1
0,Massageöl,,massage oil,,1
0,Massagesalon,,massage parlour,,1
0,Massagestab,,vibrator,,1
0,Massaker,,massacre,,1
0,massakr,,massacre,,1
0,Maßanalyse,,volumetric analysis,,1
0,Maßangabe,,stated dimensions pl. or  measurements pl.   stated capacity,,1
0,Maßanzug,,made-to-measure suit,,1
0,Maßarbeit,,neat work,,1
0,Maßband,,measuring tape,,1
0,Masse,,assets pl.   estate,,1
0,Maßeinheit,,unit of measurement,,1
0,Maßeinteilung,,calibrations pl.,,1
0,Massenabfertigung,,mass processing no indef. art.,,1
0,Massenabsatz,,mass sale,,1
0,Massenandrang,,crush,,1
0,Massenanziehung,,gravitation,,1
0,Massenarbeitslosigkeit,,mass unemployment,,1
0,Massenartikel,,mass-produced article,,1
0,Massenaufgebot,,large body or contingent,,1
0,Massenbedarf,,mass demand,,1
0,Massenbedarfs·artikel,,mass consumer commodity,,1
0,Massenbewegung,,mass movement,,1
0,Massenblatt,,mass-circulation paper,,1
0,Massendemonstration,,mass demonstration,,1
0,Massenentlassungen,,mass redundancies pl.,,1
0,Massenfabrikation,,mass production,,1
0,Massengeschmack,,popular taste,,1
0,Massengesellschaft,,mass society,,1
0,Massengrab,,mass grave,,1
0,Massengüter,,bulk goods,,1
0,Massenherstellung,,s. auch Massenproduktion,,1
0,Massenhinrichtung,,mass execution,,1
0,Massenhysterie,,mass hysteria,,1
0,Massenkarambolage,,multiple crash,,1
0,Massenkommunikationsmittel,,medium of mass communication,,1
0,Massenkundgebung,,mass rally,,1
0,Massenmedium,,mass medium,,1
0,Massenmord,,mass murder,,1
0,Massenmörder,,mass murderer,,1
0,Massenorganisation,,mass organization,,1
0,Massenproduktion,,mass production,,1
0,Massenpsychologie,,mass psychology no art.,,1
0,Massenpsychose,,mass psychosis no indef. art.,,1
0,Massenquartier,,mass accommodation no indef. art.,,1
0,Massenschlägerei,,free-for-all,,1
0,Massensport,,mass sport,,1
0,Massenszene,,crowd scene,,1
0,Massentierhaltung,,intensive farming,,1
0,Massentourismus,,mass tourism no art.,,1
0,Massenverhaftung,,mass arrest,,1
0,Massenverkehrsmittel,,means sing. of mass transportation,,1
0,Massenvernichtung,,mass extermination,,1
0,Massenvernichtungs·waffen,,weapons of mass destruction,,1
0,Massenwahn,,mass hysteria,,1
0,Massenware,,mass-produced goods pl.,,1
0,massenweise,,in huge numbers or quantities,,1
0,massenwirksam,,"with mass impact postpos., not pred.",,1
0,Massenwirkung,,mass impact,,1
0,Masseur,,masseur,,1
0,Mass,,massif,,1
0,Masseuse,,masseuse,,1
0,maßgerecht,,accurately,,1
0,maßgeschneidert,,made-to-measure,,1
0,Maßhalte·appell,,call or appeal for moderation,,1
0,maß|halten,,s. auch Maß1,,1
0,mass,,mass,,1
0,mäßig,,indifferently,,1
0,massiv,,"heavily, strongly",,1
0,Massivbau,,massive construction,,1
0,Massivität,,massiveness,,1
0,maßstäblich,,to scale,,1
0,Maßsystem,,system of measuring units,,1
0,maßvoll,,in moderation,,1
0,Maßvorlage,,accurate pass,,1
0,Maßwerk,,tracery,,1
0,Mast,,mast   pole   pylon,,1
0,Mastbaum,,mast,,1
0,Mastbulle,,fattened bull   fattening bull,,1
0,Mastdarm,,rectum,,1
0,mästen,,fatten,,1
0,Mastiff,,mastiff,,1
0,Mastkorb,,crow's-nest,,1
0,Mastschwein,,fattened pig   fattening pig,,1
0,Masturbation,,masturbation,,1
0,masturbieren,,masturbate,,1
0,Matador,,star,,1
0,Match,,match,,1
0,Matchball,,match point,,1
0,Matchbeutel,,duffle bag,,1
0,Mate,,maté,,1
0,Mater,,s. auch Matrize,,1
0,materi,,material,,1
0,Material,,materialist,,1
0,Materialausgabe,,stores pl.,,1
0,Materialbeschaffung,,obtaining of materials   purchasing of materials,,1
0,Materialfehler,,material defect,,1
0,Materialisation,,materialization,,1
0,materialis,,materialize,,1
0,material,,materialistically,,1
0,Materialität,,materiality,,1
0,Materialkosten,,cost sing. of materials,,1
0,Materialprüfung,,materials testing,,1
0,Materialsammlung,,collection or gathering of material,,1
0,Materialschlacht,,battle of matériel,,1
0,Materie,,matter,,1
0,materiell,,materialistically,,1
0,Mathe,,maths sing.,,1
0,Mathematik,,"mathematics sing., no art.",,1
0,Mathem,,mathematician,,1
0,Mathemat,,mathematics teaching/lessons. auch Englischunterricht,,1
0,mathem,,mathematically,,1
0,Matinee,,morning performance,,1
0,Matjes,,matie,,1
0,Matjesfilet,,filleted matie,,1
0,Matjeshering,,salted matie,,1
0,Matratze,,mattress,,1
0,Matr,,mattress/mattresses on the floor,,1
0,Mätresse,,mistress,,1
0,matriarchalisch,,matriarchal,,1
0,Matriarchat,,matriarchy,,1
0,Matri,,matriarch,,1
0,Matrikel,,"register of births, deaths, and marriages",,1
0,Matrix,,matrix,,1
0,Matrize,,stencil,,1
0,Matrone,,matron,,1
0,matr,,in a matronly manner or fashion,,1
0,Matrose,,ordinary seaman,,1
0,Matrosenanzug,,sailor suit,,1
0,Matrosenmütze,,sailor's cap,,1
0,matt,,give a matt finish to,,1
0,Matte,,mat,,1
0,Mattglas,,frosted glass   ground glass,,1
0,Mattgold,,dull gold,,1
0,Matthäus,,Matthew,,1
0,Matth,,St Matthew's Gospel,,1
0,Mattlack,,matt varnish,,1
0,Mattscheibe,,matt screen,,1
0,Matur,,s. auch Abitur,,1
0,Maturand,,"s. auch Abiturient, Abiturientin",,1
0,Maturant,,"s. auch Abiturient, Abiturientin",,1
0,Maturität,,s. auch Abitur,,1
0,Mätzchen,,antic   trick,,1
0,Matze,,matzo,,1
0,mau ,,badly,,1
0,Mauer,,wall,,1
0,Mauerabsatz,,offset,,1
0,Mauerarbeit,,s. auch Maurerarbeit,,1
0,Mauerbau,,construction or building of the wall/walls   building of the Wall,,1
0,Mauerblümchen,,wallflower     Cinderella,,1
0,Mauerbrecher,,battering ram,,1
0,Mauerkelle,,s. auch Maurerkelle,,1
0,Mauerkrone,,coping,,1
0,Mauerschwalbe,,swift,,1
0,Mauerstein,,building brick,,1
0,Mauerverband,,masonry bond,,1
0,Mauervorsprung,,projecting section of a/the wall,,1
0,Mauerwerk,,walls pl.,,1
0,Mauerziegel,,brick,,1
0,Mauke,,mallenders pl.,,1
0,Maul,,gob,,1
0,Maulaffe,,gaping fool,,1
0,Maulbeer·baum,,mulberry tree,,1
0,Maulbeere,,mulberry,,1
0,Maulesel,,mule   hinny,,1
0,maulfaul,,uncommunicative,,1
0,Maulheld,,loudmouth,,1
0,Maulschelle,,slap round the face,,1
0,Maulschlüssel,,open-ended spanner,,1
0,Maultasche,,filled pasta case served in soup,,1
0,Maultier,,mule,,1
0,Maultrommel,,Jew's harp,,1
0,Maul- und Klauen·seuche,,foot-and-mouth disease,,1
0,Maulwurfshaufen,,molehill,,1
0,Mau-Mau,,Mau-Mau,,1
0,maunzen,,miaow plaintively,,1
0,Maure,,Moor,,1
0,Maurer,,bricklayer,,1
0,Maurerarbeit,,bricklaying  no pl.,,1
0,Maurergeselle,,journeyman bricklayer,,1
0,Maurerhandwerk,,bricklaying,,1
0,Maurerkelle,,brick /layerˈs/trowel,,1
0,Maurerkolonne,,bricklaying gang,,1
0,Maurermeister,,master bricklayer,,1
0,Maurerpolier,,foreman bricklayer,,1
0,Mauretanien,,Mauritania,,1
0,Mauretanier,,Mauritanian,,1
0,Mauritius,,Mauritius,,1
0,Maus,,Pl.   bread sing.,,1
0,Mauschel,,shady wheeling and dealing no indef. art.,,1
0,mauscheln,,engage in shady wheeling and dealing,,1
0,Mäuschen,,little mouse,,1
0,Mausefalle,,mousetrap,,1
0,Mauseloch,,mousehole,,1
0,Mäuserich,,mouse,,1
0,Mäuslein,,s. auch Mäuschen,,1
0,Mausoleum,,mausoleum,,1
0,Mauspad,,mouse mat,,1
0,Maustaste,,mouse button,,1
0,maustot,,s. auch mausetot,,1
0,Mauszeiger,,mouse pointer,,1
0,Maut,,toll,,1
0,Mautgebühr,,toll,,1
0,Mautstraße,,toll road,,1
0,m.a.W.,,"= ""mit anderen Worten"" in other words",,1
0,maximal,,maximum,,1
0,Maximalforderung,,maximum demand,,1
0,Maximalwert,,maximum value,,1
0,Maxime,,maxim,,1
0,maxim,,maximize,,1
0,Maxim,,maximization,,1
0,Maximum,,maximum,,1
0,Mayo,,mayo,,1
0,Mayonnaise,,mayonnaise,,1
0,MAZ,,VTR,,1
0,Mazedonien,,s. auch Makedonien,,1
0,Mäzen,,patron,,1
0,Mäzenatentum,,patronage,,1
0,Mäz,,patron,,1
0,Mazurka,,mazurka,,1
0,MdB,,"= ""Mitglied des Bundestages"" Member of the Bundestag",,1
0,MdEP,,"= ""Mitglied des Europäischen Parlaments"" MEP",,1
0,MdL,,"= ""Mitglied des Landtages"" Member of the Landtag",,1
0,MdNR,,"= ""Mitglied des Nationalrates""  Member of the Nationalrat",,1
0,MDR,,"= ""Mitteldeutscher Rundfunk""",,1
0,MdV,,"= ""Mitglied der Volkskammer""  Member of the Volkskammer",,1
0,m.E.,,"= ""meines Erachtens""",,1
0,Mechanik,,mechanics sing. or pl.,,1
0,Mech,,mechanic,,1
0,mech,,mechanically,,1
0,mechanis,,mechanize,,1
0,Mechanis,,mechanization,,1
0,Mechan,,mechanism      machinery,,1
0,Mechatronik,,mechatronics sing.,,1
0,meck,,me-e-eh,,1
0,Mecker,,moaning,,1
0,meckern,,grumble,,1
0,Mecklenburg,,Mecklenburg,,1
0,med.,,"= ""medizinisch"" med.",,1
0,Medaille,,medals. auch Kehrseite,,1
0,Medaillengewinner,,medallist,,1
0,Medaillenspiegel,,medal table,,1
0,Medaillon,,medallion,,1
0,Media-,,s. auch Medienfachfrau,,1
0,medial,,mediumistic,,1
0,Mediävist,,medievalist,,1
0,Mediäv,,medievalist,,1
0,Medienfachfrau,,media expert,,1
0,Medienforschung,,media research,,1
0,mediengerecht,,adapted to the needs of the media postpos.,,1
0,Medienhaus,,media company,,1
0,Medienkompetenz,,media competence,,1
0,Medienkonzern,,media concern,,1
0,Medienlandschaft,,media scene,,1
0,Medienpolitik,,media policy,,1
0,medienpolitisch,,media-policy attrib.,,1
0,Medienpräsenz,,media presence,,1
0,Medienrummel,,media excitement no indef. art.,,1
0,Medienverbund,,media syndicate   media group,,1
0,Medienvielfalt,,variety in the media,,1
0,medienwirksam,,in a media-effective way,,1
0,Medikament,,medicine   drug,,1
0,Medikam,,medicine cabinet,,1
0,medikamentös,,with drugs,,1
0,Medikus,,doctor,,1
0,medioker,,mediocre,,1
0,Mediothek,,audio-visual library,,1
0,Meditation,,meditation,,1
0,Meditati,,meditation exercise,,1
0,meditativ ,,through meditation,,1
0,mediterran,,Mediterranean,,1
0,meditieren,,meditate,,1
0,Medium,,medium,,1
0,Medizin,,medicine,,1
0,Medizinalassistent,,house officer,,1
0,Medizinalassistentin,,house officer,,1
0,Medizinalrat,,≈ medical officer,,1
0,Mediz,,medicine ball,,1
0,Mediziner,,doctor   medical student,,1
0,mediz,,medically,,1
0,Medizinmann,,medicine man,,1
0,Medizinschränkchen,,medicine cabinet,,1
0,Medizinstudent,,medical student,,1
0,Meduse,,medusa,,1
0,Med,,caput medusae,,1
0,Meer,,sea   ocean,,1
0,Meerbusen,,gulf,,1
0,Meerenge,,straits pl.,,1
0,Meeresalgen,,marine algae,,1
0,Meeresbiologe,,marine biologist,,1
0,Meeresbiologie,,marine biology no art.,,1
0,Meeresboden,,sea bed or bottom or floor,,1
0,Meeresbucht,,bay,,1
0,Meeresfauna,,marine fauna,,1
0,Meeresflora,,marine flora,,1
0,Meeresforschung,,marine research,,1
0,Meeresfrüchte,,seafood sing.,,1
0,Meeresgrund,,s. auch Meeresboden,,1
0,Meeresklima,,maritime climate,,1
0,Meereskunde,,oceanography no art.,,1
0,Meeresluft,,maritime air,,1
0,Meeresoberfläche,,surface of the sea,,1
0,Meeresrauschen,,sound of the sea,,1
0,Meeressäuger,,marine mammal,,1
0,Meeresspiegel,,sea-level,,1
0,Meeresstrand,,seashore,,1
0,Meeresstraße,,straits pl.,,1
0,Meeresströmung,,current   ocean current,,1
0,Meerestiefe,,depth of the sea   depth of the ocean,,1
0,Meeresufer,,shore,,1
0,Meerforelle,,salmon or sea trout,,1
0,Meergott,,sea god,,1
0,Meergöttin,,sea goddess,,1
0,meergrün,,sea-green,,1
0,Meerjungfrau,,mermaid,,1
0,Meerkatze,,guenon,,1
0,Meerrettich,,horseradish,,1
0,Meersalz,,sea salt,,1
0,Meerschaum,,meerschaum,,1
0,Meerschaum·pfeife,,meerschaum,,1
0,Meerschweinchen,,guinea pig,,1
0,Meerungeheuer,,sea monster,,1
0,Meerwasser,,sea water,,1
0,Meeting,,meeting,,1
0,mega-,,mega-,,1
0,Mega-,,mega-,,1
0,Mega·h,,megahertz,,1
0,Megalith,,megalith,,1
0,Megal,,megalithic tomb,,1
0,megaloman,,megalomaniac,,1
0,Megaloman,,megalomania no art.,,1
0,Megaph,,megaphone,,1
0,Megäre,,fury,,1
0,Megatonne,,megaton,,1
0,Megatote,,mega death,,1
0,Megawatt,,megawatt,,1
0,Mehl,,powder   meal,,1
0,Mehlbeere,,whitebeam,,1
0,Mehlbrei,,flour  paste,,1
0,Mehlsack,,flour sack,,1
0,Mehlschwalbe,,house martin,,1
0,Mehlschwitze,,roux,,1
0,Mehlspeise,,sweet,,1
0,Mehltau,,mildew,,1
0,Mehlwurm,,mealworm,,1
0,mehr,,more,,1
0,Mehrarbeit,,extra or additional work   overtime,,1
0,Mehraufwand,,additional expenditure no pl.,,1
0,Mehrausgabe,,additional expenditure no pl.,,1
0,mehrbändig,,in several volumes postpos.,,1
0,Mehrbedarf,,increased demand,,1
0,Mehrbelastung,,extra or additional burden,,1
